Guid,AccountId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
2dfafff8-f28d-4137-8b8b-d7714ed7748a,bf591d28-a62b-44bc-8082-c3ef0ece3886,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
6d91b531-901c-4d83-8bd5-c96aead08b2b,34358351-a3dd-4cbf-b704-5592c334f51a,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
ef96c109-f5a2-4e68-81f2-0596e49baee4,b87dad07-fad3-444d-8f0a-6fd1d89f91fb,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8a158eb3-d7f2-4215-aaab-26b02f614408,7a0e2bbb-2712-4df7-be88-17d204a2a3c8,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
4c2c4ee6-bed1-4b7a-b2ea-5519a2dead8b,04239a23-58bf-478e-80f3-3e3c8d8c08b9,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
4f2e2c68-0de4-488b-ba00-948369f5b2e3,62c87a80-8595-43e4-a01a-8d4efdf42f5f,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
6aad61d8-de15-4586-b395-95470dc2552b,50abb216-b7d6-499c-bb6e-6c1423b2a616,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
f2db1b42-75d6-4120-9b3c-49e684e346c1,62c87a80-8595-43e4-a01a-8d4efdf42f5f,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
b6363dbe-db34-415a-bf11-ab1661d53c0e,83f11b7d-7308-447d-8fd3-a9cd4494668b,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
58bd231c-9be7-4e0d-869e-c7f7ba546392,00daa52c-9132-4bb9-99da-993eec380a62,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1413d45c-f4e4-466a-bc7f-f5fc777dfc71,5e48640b-3dfc-4944-9437-1f3dc394c641,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
aeacc1e9-f93f-4de8-8879-454a23de0d85,d85202b5-5ab4-4d1d-9118-2a29fcded4c5,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-08-21T17:25:56.000Z,false,#N/A,#N/A,#N/A
ac61a6a3-717f-474c-8e3d-4580d35185c5,24b3318e-aa5b-43a6-8aa3-e2640b7751ed,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
de72c925-155d-4fc2-942e-a6471cc6497c,8b1ce99a-f3e0-4d57-b0a2-da6baaac12db,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9c2b96d1-9643-46e7-8a37-f7a346db1858,6e9e4e46-cfe6-4cc2-9674-2214593afeaa,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
7bfddb67-8c4e-47db-8835-2fe2c1446946,01c23d14-0ae4-4bfa-96d3-0f1c03cee128,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
9c9fc6aa-f022-40c9-9129-d1c254f9a0a5,85f469cc-f92e-484e-ad37-271f11f1f417,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-08-21T17:26:00.000Z,false,#N/A,#N/A,#N/A
bde13c3a-27d1-4a82-851b-a65884680078,438a418c-876f-451f-8dca-10bd30b33323,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
41ecd6d9-2c49-43e7-ab0e-19882e6c5110,2cba0e46-0694-4509-a74f-7d434086b2ad,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
5c75f749-5e43-48e8-bc09-e1e0a40e6669,943e4f51-4cb0-4e29-8f1f-9b9f59de220f,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
78628c30-efc7-4e44-8c07-6d69af80e6b3,10f4e9b4-25b7-491c-baf8-f91fe338fe9b,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
367195ac-b1c9-4eed-a27b-c08b7f0a4217,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
a74e4cf8-7f2f-49a2-8ec6-a3c50a852160,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,#N/A,#N/A,#N/A,Problem,On Hold,Complex functionality,Query error when querying for Attachment,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
88c0e942-2913-4998-9dc6-414d2a65002b,7be5788b-b87b-480f-88a1-fd966ade7ac6,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
4741fdc3-6327-427b-9ce8-299333386d54,92dca97c-7716-40c3-9f03-2a7507dd733b,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1933ffe2-6158-4e13-b20d-07b45a793062,94f3025f-dca1-4df8-b7ec-9dda966e228d,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
9eaab013-9900-4fa7-818a-4ed1c8135b2b,f3f54a84-6f83-4a94-bce8-066375fb1e50,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
0089d573-f680-4e00-aa11-e1b67f6f587c,7be5788b-b87b-480f-88a1-fd966ade7ac6,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,2024-08-21T17:26:03.000Z,false,#N/A,#N/A,#N/A
59ae0431-87c4-49f4-9249-f51341abbc37,18a64b69-ab47-49c4-a92b-245ce84afc35,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
469a07eb-81cc-471e-89e1-33dd7c379f79,f6333c4a-527d-4c6b-b52e-32d8440d850f,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7b112710-698f-4ce6-8272-298330f93766,f75098c9-db79-4f45-99e2-50176baf6daf,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Installing Software on my new Device,Medium,We just hired 3 new Sales Reps and would like to assign them Sales Enablement Suite licenses.,#N/A,false,#N/A,#N/A,#N/A
b58b633c-d35f-4dc9-a88c-e0268dc46149,809a7c29-0134-4501-8765-9e3068a46055,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
c5b7b737-f2e9-4cae-b755-94419687e1fa,34358351-a3dd-4cbf-b704-5592c334f51a,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
3df226a4-cc4e-46c6-979d-b54f33e18e6f,62c87a80-8595-43e4-a01a-8d4efdf42f5f,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7ff8a477-98e1-4bc8-8cdc-f73f065938da,cb99af38-cf2a-45e1-ac99-4530f0d87f7a,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1f2450e9-a198-4df5-9464-7a29403338cf,52d6cf70-551d-41b4-84e8-9d84ee63d1be,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
93090e85-da10-436b-9633-7e2ecf5cc125,e470b34f-02f6-4acd-9fdd-116680c39b2b,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
f612c763-5242-4895-953b-25f7a9f86dd5,f3f54a84-6f83-4a94-bce8-066375fb1e50,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
242ea37d-d0d3-4ed2-838a-dfb2ef20b928,963fa712-67b9-41b5-8bea-59b24f9df95e,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d4a72cc5-18e8-4374-81f7-6cd1e3aa2e0a,71380217-6fe7-4fae-bf50-646258373013,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
b1fa4071-5ed5-4e1b-b383-7326f0eb23e8,710d6c62-80c6-4365-92a7-c606b322436a,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
f8a8b37f-4617-475f-94c4-3f975b4ef8a5,9d558da1-1efe-4f2d-8da5-8a3496d78d5b,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
ed79ad76-b98d-4b13-a1ea-4ad67a4a4c7d,f8c32c41-3ce2-46f4-8952-52159bf5d6b9,#N/A,#N/A,#N/A,#N/A,Closed,#N/A,Can't find test report,Medium,#N/A,2024-08-21T17:26:00.000Z,false,#N/A,#N/A,#N/A
6bca1547-7101-4084-96dc-cebd97beb129,24e9f70f-c385-4e09-ac7c-95fca549c5f2,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
a1548ac8-7c85-4100-b857-fe08ab8c354e,8b1ce99a-f3e0-4d57-b0a2-da6baaac12db,#N/A,#N/A,#N/A,Question,On Hold,Complex functionality,How to dynamically select templates?,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
2a872c79-3c8f-4a00-931c-1ca64a7c1977,498fa26e-6e4e-4ace-b1f6-49f12603af85,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
eff1b09e-f66f-46b3-9a6a-f8a017692a13,94489879-3e39-405e-97ee-314269e20b3e,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
14466f25-ed1b-4cb5-81b5-27ad9e99966c,cbeb6aaa-6091-4a46-8183-34c32e7a39cf,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
fbc360ef-0994-411d-8e4a-013dff547989,fbe82b49-3600-48c7-8ea5-797304010915,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
444b3f16-4273-4c11-9fd5-76c95b43d330,d743336f-4ead-4ddb-986c-8c3629e0e8a0,#N/A,#N/A,#N/A,Question,Closed,Complex functionality,Customization Help,Medium,EMEA Case,2024-08-21T17:26:03.000Z,false,#N/A,#N/A,#N/A
417ea7aa-7254-4776-adeb-c4bd3c3fc093,a63edf52-6bad-4710-ac45-7b9611541238,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
88dd861e-7a0e-4cb0-9643-7dcf01ffaba7,e7f1ac55-792d-4024-9b0f-66e250f52604,#N/A,#N/A,#N/A,Question,On Hold,Existing problem,Sandbox setup,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
68eb9f3f-0efb-471b-bea1-d92c8891dd5a,376950b9-6649-4440-a8f2-e3e6d8431ebc,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
de664785-166a-45fa-bff7-94f44bea3cdc,24e9f70f-c385-4e09-ac7c-95fca549c5f2,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
a577a846-86b6-4dfb-afca-67cccee0ef74,d57d8915-3e62-411b-b542-344391fd3c88,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
de18ed9d-27d4-45c3-b39a-24519460771e,caf51328-8769-4593-893b-04e2b34a246f,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
ed6f073b-95a9-4b1d-97a3-39e5bff32b39,32c87a3c-389d-4063-b28f-0dc183a500aa,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
7c3e60b5-d087-4ccf-8426-46d3d12fcb9e,6bdb335e-1999-45f2-8a23-8fc946a880b5,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
5e924cc2-8aae-44a9-8349-e733480673ba,8a398a6c-75ea-42a5-8f06-b4f29da62562,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9e3c3719-e40a-4714-a3c1-1f15026ac1dd,a63edf52-6bad-4710-ac45-7b9611541238,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
c00d233b-d426-4a77-8944-e2133c9dab4e,6e55185b-05e1-497f-b865-66135a444678,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
ce9cc12f-d27a-469a-8d04-6d9090470ebb,33054ccf-ee83-4e6c-95a1-5415e104c081,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
ce7e015f-67c0-4ada-ab2e-840bb49ff36d,710d6c62-80c6-4365-92a7-c606b322436a,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
9a083e8c-4ec1-4732-9a0c-00f60cecf493,f8c32c41-3ce2-46f4-8952-52159bf5d6b9,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
4adaac05-5b0d-40f9-b61a-589c4814801e,92dca97c-7716-40c3-9f03-2a7507dd733b,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9bf73abb-1fcc-426c-b8fb-4cfb72ed3544,64668e53-9fb1-4bfb-aa43-80bba795a6de,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
885595ac-c5ea-4b2f-9796-9a2f8c6a992b,a5aa7c75-f06d-4c5c-b618-b35262ec8121,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
7090f543-47aa-4c61-a09c-55c57d8e568c,9d558da1-1efe-4f2d-8da5-8a3496d78d5b,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
7da5aefd-da23-4220-891d-0fad422ae8b7,e470b34f-02f6-4acd-9fdd-116680c39b2b,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1d1fddb4-a454-42fb-aed5-16390093c699,83f11b7d-7308-447d-8fd3-a9cd4494668b,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Emergency shut-off button isn't red,Medium,Is it possible to change the color of the emergency shut-off button?  It really needs to be red.,#N/A,false,#N/A,#N/A,#N/A
e4570d79-1375-4d69-9d45-635283b59488,e7f1ac55-792d-4024-9b0f-66e250f52604,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
10204495-42b3-4bec-aed8-15d49ebc7da9,d221d4bb-3efe-4d72-bf12-0751eb4a9296,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Setup with list view,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
3b4d4cbf-f3f7-486e-986b-31c50dc95825,6e9e4e46-cfe6-4cc2-9674-2214593afeaa,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
27965d2f-f1b3-4fee-8a83-e35fae544384,cbb55378-658e-4ee2-8e76-62f36dad0d26,#N/A,#N/A,#N/A,Problem,Approved,New problem,Sporadically Blank User and Org fields on output,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
619902d0-3c18-4e76-88e8-52145c7c9dbc,32c87a3c-389d-4063-b28f-0dc183a500aa,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
ec1b4921-d369-4f65-98da-6e2eaa17add5,d18d8a1f-ad3e-49e8-9d15-0f931e4a3180,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,2024-08-21T17:25:58.000Z,false,#N/A,#N/A,#N/A
7d393076-4d13-4303-86c9-839f1f8150fb,e470b34f-02f6-4acd-9fdd-116680c39b2b,#N/A,#N/A,#N/A,Problem,Approved,#N/A,Password Reset,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
f373e398-eecc-49a8-9903-e7018b15a6a1,318f8995-79ce-4d24-aa2f-078615f83231,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
